index,tconst,originalTitle,genres,averageRating,numVotes,URL,poster,youtube,keywords,nas
2639,tt2461150,Masterminds,"Comedy,Crime",5.8,47790,https://www.imdb.com/title/tt2461150/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTYzMTY5Mzg1Ml5BMl5BanBnXkFtZTgwNTUzODUwNjE@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/gOgAOgw5uuY,money bank thief vault robbery van escape pager desert anger knife conspiracy forger bar manipulation training handcuff arrest prisoner prison police sunglass panic danger paranoia fear disguise airplane airport flashlight surveillance axe barbecue party investigation eavesdropping diner redemption revenge mansion photograph photographer defecation flatulence beach bicycle boat speedboat psychopath eccentric assassin interrogation bathtub taxi sniper rifle shotgun revolver pistol hotel montage explosion brawl fight chase farce rescue hostage betrayal deception fugitive painting beard caper stupidity,CA en 6.0
2640,tt3774694,Love,"Drama,Romance",6.1,41079,https://www.imdb.com/title/tt3774694/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTQzNDUwODk5NF5BMl5BanBnXkFtZTgwNzA0MDQ2NTE@._V1_UY268_CR4,0,182,268_AL_.jpg",https://www.youtube.com/embed/9PBZy9j3H3I,sperm bisexuality sexuality erotica drug transvestite breakup opium regret marijuana stoned orgasm betrayal cemetery gazebo,CA en 6.0
2641,tt1258972,The Man with the Iron Fists,Action,5.4,59205,https://www.imdb.com/title/tt1258972/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTg5ODI3ODkzOV5BMl5BanBnXkFtZTcwMTQxNjUwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/lS9V0oDrPfs,village blacksmith china decapitation warrior gold army fight assassin soldier knife brothel revenge breast mace axe mercenary bathtub drunkenness samurai ship battle prince princess knight bar brawl king rifle spear sword sex blood combat death crossbow slave dismemberment disembowelment corpse impalement rat pistol torture poison shipwreck betrayal prostitute opium colonel murder violence surrealism gore,IN ta 5.0
2642,tt0083190,Thief,"Action,Crime,Drama",7.4,22999,https://www.imdb.com/title/tt0083190/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNmRmNWJjODMtMTdhOC00YTg5LTljNDItMWVmMTFlZTU1MTYxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/biStYEbnyBM,thief phone bus tragedy theft safecracking prison money criminal diamond fence gangster adoption city shakedown overall suburb waiter nurse delicatessen waitress secretary receptionist bartender mechanic detective refrigerator mirror judge courtroom apology euphemism visit wallet blonde telephone night dynamite henchman blood taxi warehouse gasoline ambush explosion elevator suspense prisoner brawl fight garrote knife assassin bodyguard death bridge revolver rifle sniper factory restaurant surveillance interrogation torture coffee bomb bribe shotgun corpse murder beach beating blowtorch hospital lawyer court convict pistol bar mobster diner vault safe rain robbery idealism hope violence revenge betrayal acid,JP en 7.0
2643,tt2331143,Soshite chichi ni naru,Drama,7.8,19615,https://www.imdb.com/title/tt2331143/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTU5MzgzODkwNV5BMl5BanBnXkFtZTgwNDUwNjg3MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/joR0F6Z9fDc,boy child smoking motherhood fatherhood education japan architect chopstick bathtub photograph nurse trial tent kite classroom school lawyer piano childhood,XWW en 8.0
2644,tt0093603,Nayakan,"Crime,Drama",8.7,14130,https://www.imdb.com/title/tt0093603/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZmFiYjJkNTEtZDdlMi00YTA5LTk1YTYtMDgxM2M2MTRmNGFhXkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/krnAYQl24lw,childhood revenge respect power gangster death fight blood wedding surrender smuggling shooting meeting love lawyer house hotel fugitive friend fear explosion destruction danger cruelty business bloodshed beating apartment violence oppression murder,IN hi 9.0
2645,tt3797868,The Choice,"Drama,Romance",6.6,32323,https://www.imdb.com/title/tt3797868/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTYzMDA2ODcxMV5BMl5BanBnXkFtZTgwODMzOTMzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/-ax5lYaRmaY,trauma statistic cemetery memory headstone sleeping saw hammer gazebo wind running apology congratulation nervousness boat pregnancy veterinarian neighbor sunglass doctor swimsuit motorcycle flower beach nickname promise beer boy girl fish lie food bachelor womanizer obnoxiousness anger kiss teasing cat handshake carnival golf bar lizard death coma vomiting gossip football friend friendship note wine cooking photograph hurricane belief loyalty moon star recording flirting barefoot intercom telephone restaurant surprise tear montage hammock hate pride nurse nosebleed blessing wedding baby thunder eyeglass lightning umbrella divorcee crush stubbornness rain church singer singing song applause birthday religion tradition widower cancer swing dock lantern rowboat island hypochondriac hospital bikini puppy,IN en 7.0
2646,tt1667310,Deadfall,"Crime,Drama,Thriller",6.3,37119,https://www.imdb.com/title/tt1667310/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTM3ODIwODYxOF5BMl5BanBnXkFtZTcwNTU5MjcxOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/Q4IASREmPMY,snowmobile motel thanksgiving winter incest,XWW en 6.0
2647,tt7218518,Padman,"Comedy,Drama",8,18122,https://www.imdb.com/title/tt7218518/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BODViYjQ0YTktMTM5NS00YTVkLWE5MmUtNGY1MzUwOGY0OTg2XkEyXkFqcGdeQXVyNjg5NzkxNTU@._V1_UY268_CR1,0,182,268_AL_.jpg",https://www.youtube.com/embed/-K9ujx8vO_A,superhero marriage cotton bicycle wife train award taboo village menstruation,IN en 8.0
2648,tt1311071,Kill Your Darlings,"Biography,Drama,Romance",6.5,33785,https://www.imdb.com/title/tt1311071/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjA4MzAxMTE1N15BMl5BanBnXkFtZTgwMDY2OTIxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/AxGgkEHmHHg,murder barrel amphetamine poet key u underwear telephone manifesto rowboat german recording memory intellectual cat epilogue policeman traitor flashlight confession reporter shower seduction whiskey search blood birthday lawyer knife photograph bar pursuit chase theft thief apology money tear cry dancing dancer promise party sex libertine fascist secret mirror drunkenness radio librarian college poem drinking drink wine prologue roommate dormitory band song singing singer humiliation nudity jealousy paranoia fight trumpet map curfew manslaughter anus novel classmate bail injection marijuana abandonment guilt prisoner subway stabbing rejection orgasm addiction suffocation loyalty rebellion misfit obsession stalker library masturbation homosexual friendship friend author writing writer drug poetry arrest police jail typewriter book professor student kiss eyeglass gay fellatio defloration,CA en 6.0
2649,tt0049408,The King and I,"Biography,Drama,Musical",7.4,22894,https://www.imdb.com/title/tt0049408/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNmJkYTViMzItZDM3YS00MDU2LTkzYWItMGJkYjVjMjU2YjNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/QgVPnWmUqd4,gong barefoot king love tutor teacher widow misunderstanding dancing temple barge child whistling chopstick polygamy malaria blockbuster epic dance telescope ship ring play palace map letter elephant boat monarchy royalty remake androgyny dowry,CA en 7.0
2650,tt0284978,Cypher,"Mystery,Sci-Fi,Thriller",6.8,29496,https://www.imdb.com/title/tt0284978/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMzdiZGMzNmEtYWYzYi00ZjA5LWI0NzYtMzAzYmZjNWZmNDhkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",https://www.youtube.com/embed/f032Q6cMqco,brainwashing kiss spy suburb future disc conference betrayal chess whiskey helicopter elevator trust conspiracy amnesia,IE en 7.0
2651,tt0460745,Chaos Theory,"Comedy,Drama,Romance",6.7,30828,https://www.imdb.com/title/tt0460745/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTAzMjA1NTExNzVeQTJeQWpwZ15BbWU3MDI4OTI1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/r_5shyQGIeA,betrayal list lake ferry wedding shotgun love groom salesman playground adultery classroom jealousy sterility fight bed bar motel misunderstanding lecture hospital gun fatherhood doctor childbirth boat birth bedroom beard trick speech rowboat pregnancy note nosebleed neurotic motorcycle lie infidelity helmet drunkenness depression chance beating,CA en 7.0
2652,tt10324144,Article 15,"Crime,Drama",8.2,16812,https://www.imdb.com/title/tt10324144/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZTI2NTFiMDMtZjQxNS00YjBkLWFhNWMtOTIyMzE5Yjc0ZTZiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY268_CR2,0,182,268_AL_.jpg",https://www.youtube.com/embed/HKOJY0cU63E,,CA en 8.0
2653,tt4285496,El abrazo de la serpiente,"Adventure,Drama",7.9,18795,https://www.imdb.com/title/tt4285496/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjIwNjA0NzM3Ml5BMl5BanBnXkFtZTgwNjU4NTQ0NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/G3sWJyiElUg,shaman plant scientist whipping graveyard dream cannibalism hallucination vision jaguar fire campfire illness violence priest photograph grave rifle compass river boat jungle luggage recording warrior journey fear death ant vomiting flower village swimming delirium barefoot gift star search notebook healing explorer spear loincloth machete hammock animal laughter prologue book eyeglass money camera memory mountain map lantern singer singing song rain cross theft boy girl choir murder food eating orphan disease knife oar religion suicide miracle praying capture madness chalice ceremony ritual nudity native screaming cult superstition snake gun torch canoe tribe rowing necklace drawing mask medicine punishment torture gramophone,XWW en 8.0
2654,tt5968394,Captive State,"Drama,Horror,Sci-Fi",6,42889,https://www.imdb.com/title/tt5968394/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTgyNjU0NTAxOV5BMl5BanBnXkFtZTgwNTc4MDIzNjM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/i68xCzI406A,resistance apocalypse violence police alien surveillance chase underground pigeon song dog implant church horse toilet stadium explosion subway rally communication whore prostitute interracial mask hoodie gramophone mural collaborator keyboard computer cop fuzz pig bacon policeman lorry mustache scarf trailer port beard confinement photograph sibling orphan alley alleyway pet canine sign signal surgery operation scalpel knapsack gang speech clapping audience applause television politician singer vocalist spaceship panic tumult chaos pandemonium attack assault kill killing killer murder injury blood extraterrestrial insurgent insurgency prologue factory montage interrogation suspense torture scar totalitarianism brothel armistice message messenger mayor bus journalist drone flashlight baton revolver pistol eavesdropping blockade tunnel detective investigation creature monster subterranean doctor surgeon deception death map brutality fight brawl informant mercilessness money van apartment chalice translator escape terrorism terrorist ambush necklace mechanic helicopter fear danger paranoia homosexual symbol dancing warehouse lake fire bookshelf teacher corpse elevator tension handcuff arrest priest darkness neighborhood rebel rebellion conspiracy sabotage bomb slime gasoline barricade government bathtub explosive suicide protest rat microscope bruise hotel vinyl leader shaving,XWW en 6.0
2655,tt0841044,2 Days in Paris,"Comedy,Drama,Romance",6.8,29455,https://www.imdb.com/title/tt0841044/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjAyNTY3NTcyOF5BMl5BanBnXkFtZTcwMTcyMjM1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/BePjI5H-tjM,vacation penis sex photographer prostitute racism writer wine travel trauma train tourist thief theft tear taxi tattoo suspicion suitcase subway statue snail restaurant racist rabbit police pig photograph party paranoia neurotic montage mold masturbation mannequin love lie liar kiss jealousy improvisation hypochondriac homosexual headache hallucination gondola gay friend friendship food flirting fireman fight fellatio eyeglass eating drink drinking dog doctor defecation dancing dancer cry computer celebration cat catacomb camera beer balloon artist arrest ant anger allergy tongue butcher,XWW en 7.0
2656,tt0070215,Il mio nome è Nessuno,"Comedy,Western",7.5,21947,https://www.imdb.com/title/tt0070215/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BY2QyYTg2NDMtYmU3NS00YjVhLWFkZWItMzU1MTEyMTUxMzAyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/xELtTVLLCUI,saloon cowboy retirement horseshoe shoe cattle shack money baldness bean courage drunkenness laughter violin sock wealth soldier storytelling ferry shotgun barber telegraph port bank billiards skeleton dust slap bet baby brothel cavalry cemetery smoke telegram sleeping admiration fishing river boat perfume murder death shaving cow farm bar fingering whistle urinal train soap rifle pistol pie photographer mirror horse hat gun graveyard gold glass dynamite dwarf duel desert camera bomb beer apple whiskey legend hero idol barbershop outlaw showdown spoof,PH en 8.0
2657,tt0367495,Anbe Sivam,"Adventure,Comedy,Drama",8.7,14059,https://www.imdb.com/title/tt0367495/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjQwZWQwYjItNTIzNy00NmE5LWE1NjctZDE5MzgyMzY5YjljXkEyXkFqcGdeQXVyOTA0NTIzNzU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/PzoKdA7_BB8,wedding blood communist accident henchman train fight love industrialist airport cry friendship ambulance robbery argument generosity compassion recovery nun elopement tomboy umbrella artist painting capitalist strike shoe bus thief snoring hotel taxi rain disability shower secret restaurant railway dog,XWW en 9.0
2658,tt0076276,Ko to tamo peva,"Adventure,Comedy,Drama",8.9,13124,https://www.imdb.com/title/tt0076276/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BY2FiZDViZmEtNzY2Zi00ZjJiLTgwMDctMzdmYzJlMWU2NDJjXkEyXkFqcGdeQXVyNzAyMzY2NDk@._V1_UY268_CR4,0,182,268_AL_.jpg",https://www.youtube.com/embed/ZwozSLas8DM,bus gypsy,CA en 9.0
2659,tt1512685,Los ojos de Julia,"Horror,Mystery,Thriller",6.7,30741,https://www.imdb.com/title/tt1512685/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjAwMzQ4NDc0NF5BMl5BanBnXkFtZTcwODM5ODkwNQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/R6IEsqj39YY,suicide blindness kissing widow nightmare janitor knife bath murder nudity violence,XWW en 7.0
2660,tt0071141,Angst essen Seele auf,"Drama,Romance",8.1,17394,https://www.imdb.com/title/tt0071141/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTQ5YzM4MGMtYzIwZS00MjliLTg5NDUtZTUxYjJhNTI1NDU3XkEyXkFqcGdeQXVyNjUwMTQ4NjE@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.youtube.com/embed/bchs2iBpIak,racism loneliness friendship immigrant racist poker widow ulcer restaurant rain pub prejudice police pajama neighbor money marriage jukebox jealousy hospital grocer gambling friend foreigner drinking dancing cry brandy mechanic nudity melodrama remake grandmother morocco landlord staircase beer xenophobia policeman taxi wedding bartender thief theft stealing lodger miscegenation,XWW en 8.0
2661,tt0075213,The Shootist,"Drama,Romance,Western",7.6,21047,https://www.imdb.com/title/tt0075213/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMDYxNDEwMWEtYjhhNC00ZjUxLTg1NmUtZmFiZTY5OTljMzliXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/BuswMyDBBfE,holster gun cancer doctor room dignity aging marshal death birthday tombstone mortician revenge tear gravestone barbershop singing pianist anger fame saloon laudanum landlady reporter lodger stable widow fireplace buggy cowboy blood drifter outlaw ambush pistol revolver hero undertaker u streetcar shotgun mirror horse gambling fire bathtub bartender barber opium legend courage stomach showdown,CA en 8.0
2662,tt1783732,John Dies at the End,"Comedy,Fantasy,Horror",6.4,35185,https://www.imdb.com/title/tt1783732/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTUyNzIyNzc0MV5BMl5BanBnXkFtZTcwOTM5ODg1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/IfJp417dyig,portal dog invasion drug ghost spider penis breast psychic meat snake restaurant axe gore blood bug monster police journalist slacker,CA en 6.0
2663,tt0942384,Shelter,"Drama,Romance,Sport",7.7,20177,https://www.imdb.com/title/tt0942384/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTQwMjcxMjc5MF5BMl5BanBnXkFtZTcwODAzNzc5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/fzQ6gRAEoy0,homosexual homosexuality gay art surfboard surfer hug irresponsibility college scholarship diner cry mural horseplay store tattoo shower sketchbook author popcorn beer bonfire artist painting beach writer ocean,CA en 8.0
2664,tt0087003,Broadway Danny Rose,Comedy,7.4,22729,https://www.imdb.com/title/tt0087003/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTkwMDQ4MjMwNF5BMl5BanBnXkFtZTcwNTM4OTYwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/mXIM1JXWjm4,mistress singer mobster gangster agent adultery ventriloquist hospital applause spotlight vandalism costume actor psychic accordion poem treadmill gym performer stage hypnotist parade gunshot photograph axe fog restaurant entertainer microphone audience comedian remake,IR en 7.0
2665,tt0213890,Mohabbatein,"Drama,Musical,Romance",7.1,25714,https://www.imdb.com/title/tt0213890/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYzU5ZGJiYzQtYjA2Yi00MmNmLTlmZmYtZTcxZjBhZGM1NDcxXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_UY268_CR9,0,182,268_AL_.jpg",https://www.youtube.com/embed/eM8Mjuq4MwQ,love student suicide principal ghost widow violin tradition stubbornness speech roommate piano philosophy melodrama kiss friendship dawn dancing courtship courage contract atheist argument fear university,XEU en 7.0
2666,tt5723272,Aus dem Nichts,"Crime,Drama,Thriller",7.1,25666,https://www.imdb.com/title/tt5723272/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BODc2NTkyZjEtMTYxNC00YTJmLTgzZjMtNTVmOTZmNDBhMjQ5XkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/kk5e-lvomDk,trial tattoo terrorism explosion bomb blood courtroom beach grief pursuit murder lawyer immigrant boy racism mourning tragedy revenge court prison marriage bicycle nosebleed coffin funeral bathtub baby hotel bird sea suicide attorney hate despair pain lover love bond casket attack assault rain insult pregnancy discrimination prejudice threat suitcase chase snow food eating promise cake mirror evidence fingerprint suspect witness translation photograph opium marijuana cocaine humiliation acquittal beer tea arrest handcuff judge conspiracy bar drink drinking survivor outrage testimony apology policeman policewoman prologue toothbrush telephone guilt agnostic politics fear trampoline parka stairway money umbrella coffee loan explosive injustice hashish investigation tax translator terrorist search applause kiss wedding computer running screaming scream turk police,CA en 7.0
